GeneID	Clid	Type
SPBC19C7.01	86	ODEP
SPBC215.06c	86	ODEP
SPBC31E1.01c	86	ODEP
SPBC32F12.04	86	ODEP
SPBC32H8.02c	86	ODEP
SPBC336.12c	86	ODEP
SPBC354.05c	86	ODEP
SPBC354.14c	86	ODEP
SPBC3B8.09	86	ODEP
SPBC4.02c	86	ODEP
SPBC646.11	86	ODEP
SPBC725.03	86	ODEP
SPBC776.09	86	ODEP
SPBC83.07	86	ODEP
SPBC83.09c	86	ODEP
SPBC902.02c	86	ODEP
SPBC9B6.05c	86	ODEP
SPBP4H10.17c	86	ODEP
SPCC1235.14	86	ODEP
SPCC1259.08	86	ODEP
SPCC126.09	86	ODEP
SPCC1494.09c	86	ODEP
SPCC1739.04c	86	ODEP
SPCC320.05	86	ODEP
SPCC338.08	86	ODEP
SPCC794.06	86	ODEP
YEL057C	86	ODEP
YGL089C	86	ODEP
YGL235W	86	ODEP
YMR272W-B	86	ODEP
YNR062C	86	ODEP
YNR066C	86	ODEP
SPAC1F5.07c	86	ODEP
SPBC16C6.06	86	ODEP
SPBC3D6.10	86	ODEP
SPAC23D3.12	86	ODEP
SPCC18.15	86	ODEP
YLR020C	86	ODEP
SPBC56F2.09c	86	ODEP
SPCC2H8.03	86	ODEP
YDR317W	86	ODEP
SPAC1071.04c	86	ODEP
YDR501W	86	ODEP
YPL152W-A	86	ODEP
SPBC2D10.20	86	ODEP
SPAC17A2.15	86	ODEP
SPAC19B12.04	86	ODEP
SPCC24B10.02c	86	ODEP
SPAC17H9.04c	87	ODEP
SPAC23A1.02c	87	ODEP
YAL022C	87	ODEP
YAL024C	87	ODEP
YAL034W-A	87	ODEP
YAL058W	87	ODEP
YBR031W	87	ODEP
YBR080C	87	ODEP
YBR168W	87	ODEP
YBR236C	87	ODEP
YBR246W	87	ODEP
YBR261C	87	ODEP
YBR281C	87	ODEP
YBR286W	87	ODEP
YCL026C-B	87	ODEP
YCL036W	87	ODEP
YCL045C	87	ODEP
YCL047C	87	ODEP
YCR020W-B	87	ODEP
YCR037C	87	ODEP
YCR053W	87	ODEP
YCR075C	87	ODEP
YCR075W-A	87	ODEP
YDL018C	87	ODEP
YDL112W	87	ODEP
YDL178W	87	ODEP
YDL235C	87	ODEP
YDL237W	87	ODEP
YDR079C-A	87	ODEP
YDR084C	87	ODEP
YDR191W	87	ODEP
YDR284C	87	ODEP
YDR292C	87	ODEP
YDR302W	87	ODEP
YDR304C	87	ODEP
YDR367W	87	ODEP
YDR395W	87	ODEP
YDR531W	87	ODEP
YEL022W	87	ODEP
YEL048C	87	ODEP
YEL063C	87	ODEP
YER049W	87	ODEP
YER055C	87	ODEP
YER157W	87	ODEP
YFL004W	87	ODEP
YFL008W	87	ODEP
YFR002W	87	ODEP
YFR009W	87	ODEP
YGL016W	87	ODEP
YGL020C	87	ODEP
YGL067W	87	ODEP
YGL077C	87	ODEP
YGL148W	87	ODEP
YGL159W	87	ODEP
YGL160W	87	ODEP
YGL161C	87	ODEP
YGL220W	87	ODEP
YGL223C	87	ODEP
YGL231C	87	ODEP
YGR087C	87	ODEP
YGR089W	87	ODEP
YGR189C	87	ODEP
YGR191W	87	ODEP
YGR199W	87	ODEP
YGR260W	87	ODEP
YHL007C	87	ODEP
YHR045W	87	ODEP
YHR108W	87	ODEP
YHR170W	87	ODEP
YHR192W	87	ODEP
YHR208W	87	ODEP
YIL040W	87	ODEP
YIL074C	87	ODEP
YIL088C	87	ODEP
YIL121W	87	ODEP
YIL128W	87	ODEP
YIL140W	87	ODEP
YIR008C	87	ODEP
YJL039C	87	ODEP
YJL087C	87	ODEP
YJL167W	87	ODEP
YJL179W	87	ODEP
YJL183W	87	ODEP
YJL192C	87	ODEP
YJL196C	87	ODEP
YJR006W	87	ODEP
YJR010W	87	ODEP
YJR013W	87	ODEP
YJR024C	87	ODEP
YJR030C	87	ODEP
YJR040W	87	ODEP
YJR044C	87	ODEP
YJR063W	87	ODEP
YJR099W	87	ODEP
YJR105W	87	ODEP
YJR124C	87	ODEP
YJR131W	87	ODEP
YJR142W	87	ODEP
YKL106W	87	ODEP
YKL140W	87	ODEP
YKL154W	87	ODEP
YKL207W	87	ODEP
YKL214C	87	ODEP
YKR070W	87	ODEP
YKR088C	87	ODEP
YLL004W	87	ODEP
YLL031C	87	ODEP
YLR039C	87	ODEP
YLR084C	87	ODEP
YLR088W	87	ODEP
YLR146C	87	ODEP
YLR147C	87	ODEP
YLR242C	87	ODEP
YLR262C	87	ODEP
YLR274W	87	ODEP
YLR285W	87	ODEP
YLR300W	87	ODEP
YLR318W	87	ODEP
YLR354C	87	ODEP
YLR420W	87	ODEP
YLR440C	87	ODEP
YML060W	87	ODEP
YML075C	87	ODEP
YML094W	87	ODEP
YML103C	87	ODEP
YML104C	87	ODEP
YML108W	87	ODEP
YML116W	87	ODEP
YML125C	87	ODEP
YML126C	87	ODEP
YMR035W	87	ODEP
YMR123W	87	ODEP
YMR202W	87	ODEP
YMR212C	87	ODEP
YMR220W	87	ODEP
YMR226C	87	ODEP
YMR237W	87	ODEP
YMR292W	87	ODEP
YMR308C	87	ODEP
YNL048W	87	ODEP
YNL082W	87	ODEP
YNL122C	87	ODEP
YNL126W	87	ODEP
YNL168C	87	ODEP
YNL217W	87	ODEP
YNL257C	87	ODEP
YNL258C	87	ODEP
YNL273W	87	ODEP
YNL298W	87	ODEP
YNL320W	87	ODEP
YNR028W	87	ODEP
YOL033W	87	ODEP
YOL092W	87	ODEP
YOL122C	87	ODEP
YOR016C	87	ODEP
YOR067C	87	ODEP
YOR086C	87	ODEP
YOR087W	87	ODEP
YOR093C	87	ODEP
YOR144C	87	ODEP
YOR154W	87	ODEP
YOR164C	87	ODEP
YOR224C	87	ODEP
YOR265W	87	ODEP
YOR273C	87	ODEP
YOR280C	87	ODEP
YPL028W	87	ODEP
YPL095C	87	ODEP
YPL096C-A	87	ODEP
YPL171C	87	ODEP
YPL208W	87	ODEP
YPL243W	87	ODEP
YPR058W	87	ODEP
YPR118W	87	ODEP
YPR128C	87	ODEP
YCR002C	87	ODEP
YGL135W	87	ODEP
YMR235C	87	ODEP
YPL010W	87	ODEP
YBR171W	87	ODEP
YOR323C	87	ODEP
YDR325W	87	ODEP
YOR295W	87	ODEP
YPL210C	87	ODEP
SPAC1039.10	93	ODEP
SPAC1071.01c	93	ODEP
SPAC10F6.15	93	ODEP
SPAC12G12.14c	93	ODEP
SPAC13G7.10	93	ODEP
SPAC1782.12c	93	ODEP
SPAC1834.02	93	ODEP
SPAC18B11.03c	93	ODEP
SPAC1B3.03c	93	ODEP
SPAC1F12.07	93	ODEP
SPAC20H4.09	93	ODEP
SPAC20H4.11c	93	ODEP
SPAC222.15	93	ODEP
SPAC22F3.03c	93	ODEP
SPAC22F3.13	93	ODEP
SPAC23C4.12	93	ODEP
SPAC23H4.07c	93	ODEP
SPAC29A4.09	93	ODEP
SPAC2G11.13	93	ODEP
SPAC3H8.02	93	ODEP
SPAC4F10.09c	93	ODEP
SPAC56F8.15	93	ODEP
SPAC5H10.11	93	ODEP
SPAC630.04c	93	ODEP
SPAC6F12.07	93	ODEP
SPAC823.04	93	ODEP
SPAC9.12c	93	ODEP
SPAPB24D3.08c	93	ODEP
SPBC1105.02c	93	ODEP
SPBC1105.14	93	ODEP
SPBC14F5.09c	93	ODEP
SPBC16A3.08c	93	ODEP
SPBC1734.10c	93	ODEP
SPBC1861.09	93	ODEP
SPBC27.06c	93	ODEP
SPBC3E7.16c	93	ODEP
SPBC530.03c	93	ODEP
SPBC577.07	93	ODEP
SPBC713.03	93	ODEP
SPBC713.05	93	ODEP
SPBC800.11	93	ODEP
SPBPB7E8.01	93	ODEP
SPCC1183.06	93	ODEP
SPCC1235.02	93	ODEP
SPCC18.08	93	ODEP
SPCC1827.06c	93	ODEP
SPCC191.05c	93	ODEP
SPCC1919.10c	93	ODEP
SPCC31H12.08c	93	ODEP
SPCC338.13	93	ODEP
SPCC548.07c	93	ODEP
SPCC569.08c	93	ODEP
SPAC9.11	93	ODEP
SPAC18G6.09c	93	ODEP
SPAC630.07c	93	ODEP
SPAC9.08c	93	ODEP
SPBC1105.12	93	ODEP
SPBC1711.16	93	ODEP
SPBC29A3.04	93	ODEP
SPCC1235.08c	93	ODEP
SPCC16C4.17	93	ODEP
SPCC1906.01	93	ODEP
YAR007C	93	ODEP
YBR196C-B	93	ODEP
YFR030W	93	ODEP
YGR295C	93	ODEP
YHR069C	93	ODEP
YKL001C	93	ODEP
YMR001C-A	93	ODEP
SPBP4H10.13	93	ODEP
SPCC1450.09c	93	ODEP
SPAC1002.14	93	ODEP
YLR422W	93	ODEP
SPAP14E8.03	93	ODEP
SPBC776.05	93	ODEP
SPCC1450.01c	93	ODEP
SPAC15A10.07	97	ODEP
SPAC3C7.02c	97	ODEP
SPBC11C11.03	97	ODEP
SPCC1620.05	97	ODEP
YAL051W	97	ODEP
YBL015W	97	ODEP
YBL066C	97	ODEP
YBL086C	97	ODEP
YBL101C	97	ODEP
YBR016W	97	ODEP
YBR050C	97	ODEP
YBR068C	97	ODEP
YBR090C	97	ODEP
YBR212W	97	ODEP
YCL004W	97	ODEP
YCR061W	97	ODEP
YCR091W	97	ODEP
YCR099C	97	ODEP
YCR100C	97	ODEP
YCR101C	97	ODEP
YDL019C	97	ODEP
YDL047W	97	ODEP
YDL113C	97	ODEP
YDL169C	97	ODEP
YDL183C	97	ODEP
YDL218W	97	ODEP
YDR018C	97	ODEP
YDR143C	97	ODEP
YDR150W	97	ODEP
YDR207C	97	ODEP
YDR219C	97	ODEP
YDR251W	97	ODEP
YDR255C	97	ODEP
YDR330W	97	ODEP
YDR358W	97	ODEP
YDR362C	97	ODEP
YEL020C	97	ODEP
YER039C-A	97	ODEP
YER066W	97	ODEP
YER098W	97	ODEP
YER114C	97	ODEP
YER142C	97	ODEP
YER169W	97	ODEP
YFL007W	97	ODEP
YGL003C	97	ODEP
YGL184C	97	ODEP
YGL216W	97	ODEP
YGL248W	97	ODEP
YGL258W-A	97	ODEP
YGL259W	97	ODEP
YGR023W	97	ODEP
YGR030C	97	ODEP
YGR053C	97	ODEP
YGR143W	97	ODEP
YGR225W	97	ODEP
YGR268C	97	ODEP
YHL002W	97	ODEP
YHL010C	97	ODEP
YHR022C	97	ODEP
YHR103W	97	ODEP
YHR150W	97	ODEP
YHR159W	97	ODEP
YHR198C	97	ODEP
YHR199C-A	97	ODEP
YIL045W	97	ODEP
YIL055C	97	ODEP
YIL056W	97	ODEP
YIL077C	97	ODEP
YIL084C	97	ODEP
YIL097W	97	ODEP
YIL111W	97	ODEP
YIL135C	97	ODEP
YIL146C	97	ODEP
YIR002C	97	ODEP
YIR018W	97	ODEP
YJL083W	97	ODEP
YJL131C	97	ODEP
YJL165C	97	ODEP
YJL185C	97	ODEP
YJR008W	97	ODEP
YJR036C	97	ODEP
YKL052C	97	ODEP
YKL087C	97	ODEP
YKL093W	97	ODEP
YKL095W	97	ODEP
YKL132C	97	ODEP
YKL133C	97	ODEP
YKL171W	97	ODEP
YKR009C	97	ODEP
YKR072C	97	ODEP
YKR089C	97	ODEP
YLL018C-A	97	ODEP
YLL019C	97	ODEP
YLR006C	97	ODEP
YLR035C	97	ODEP
YLR149C	97	ODEP
YLR176C	97	ODEP
YLR187W	97	ODEP
YLR258W	97	ODEP
YLR267W	97	ODEP
YLR323C	97	ODEP
YLR375W	97	ODEP
YML020W	97	ODEP
YML087C	97	ODEP
YML088W	97	ODEP
YMR021C	97	ODEP
YMR030W	97	ODEP
YMR036C	97	ODEP
YMR043W	97	ODEP
YMR056C	97	ODEP
YMR104C	97	ODEP
YMR118C	97	ODEP
YMR137C	97	ODEP
YMR139W	97	ODEP
YMR165C	97	ODEP
YMR252C	97	ODEP
YMR291W	97	ODEP
YMR304W	97	ODEP
YNL042W	97	ODEP
YNL103W	97	ODEP
YNL264C	97	ODEP
YNR002C	97	ODEP
YOL015W	97	ODEP
YOL104C	97	ODEP
YOL111C	97	ODEP
YOR023C	97	ODEP
YOR054C	97	ODEP
YOR107W	97	ODEP
YOR147W	97	ODEP
YOR173W	97	ODEP
YOR208W	97	ODEP
YOR219C	97	ODEP
YOR244W	97	ODEP
YOR324C	97	ODEP
YOR371C	97	ODEP
YOR374W	97	ODEP
YOR376W-A	97	ODEP
YPL229W	97	ODEP
YPR005C	97	ODEP
YPR042C	97	ODEP
YPR049C	97	ODEP
YPR115W	97	ODEP
YPR127W	97	ODEP
YPR156C	97	ODEP
YPR184W	97	ODEP
YDR462W	97	ODEP
YLL041C	97	ODEP
YPL004C	97	ODEP
YBL058W	97	ODEP
YER100W	97	ODEP
YFL009W	97	ODEP
YJL042W	97	ODEP
YLR016C	97	ODEP
YDL028C	97	ODEP
YDR231C	97	ODEP
YFL034W	97	ODEP
YHR195W	97	ODEP
YKL072W	97	ODEP
YNL176C	97	ODEP
YNL213C	97	ODEP
SPAC16E8.12c	98	ODEP
SPAC1952.02	98	ODEP
SPAC19A8.11c	98	ODEP
SPAC1A6.03c	98	ODEP
SPAC1B3.20	98	ODEP
SPAC1D4.01	98	ODEP
SPAC20G4.02c	98	ODEP
SPAC23H4.11c	98	ODEP
SPAC26F1.09	98	ODEP
SPAC27D7.05c	98	ODEP
SPAC27E2.09	98	ODEP
SPAC2F7.15	98	ODEP
SPAC31A2.14	98	ODEP
SPAC31A2.15c	98	ODEP
SPAC343.18	98	ODEP
SPAC3G9.06	98	ODEP
SPAC3G9.15c	98	ODEP
SPAC4F8.05c	98	ODEP
SPAC521.02	98	ODEP
SPAC6F6.12	98	ODEP
SPAC6F6.17	98	ODEP
SPAC806.05	98	ODEP
SPAC869.08	98	ODEP
SPAC8C9.14	98	ODEP
SPAPB1A10.07c	98	ODEP
SPBC146.07	98	ODEP
SPBC1683.07	98	ODEP
SPBC1685.08	98	ODEP
SPBC16A3.11	98	ODEP
SPBC16C6.05	98	ODEP
SPBC16D10.04c	98	ODEP
SPBC16E9.19	98	ODEP
SPBC16G5.17	98	ODEP
SPBC1734.06	98	ODEP
SPBC17A3.08	98	ODEP
SPBC17D1.02	98	ODEP
SPBC17G9.10	98	ODEP
SPBC1A4.05	98	ODEP
SPBC1A4.10c	98	ODEP
SPBC23E6.08	98	ODEP
SPBC244.01c	98	ODEP
SPBC2G2.13c	98	ODEP
SPBC31E1.05	98	ODEP
SPBC32F12.05c	98	ODEP
SPBC428.06c	98	ODEP
SPBC713.07c	98	ODEP
SPBC776.04	98	ODEP
SPBP16F5.02	98	ODEP
SPBP23A10.04	98	ODEP
SPBPB21E7.10	98	ODEP
SPBPB2B2.04	98	ODEP
SPCC162.08c	98	ODEP
SPCC550.12	98	ODEP
SPCC613.02	98	ODEP
SPCC663.17	98	ODEP
SPCC777.13	98	ODEP
SPCP20C8.01c	98	ODEP
SPCPB16A4.06c	98	ODEP
SPCPB1C11.02	98	ODEP
YDL222C	98	ODEP
YER081W	98	ODEP
YLR155C	98	ODEP
YOL058W	98	ODEP
SPBP8B7.03c	98	ODEP
SPBP8B7.20c	98	ODEP
SPCC1259.13	98	ODEP
SPCC4G3.15c	98	ODEP
SPBC12C2.01c	98	ODEP
SPCC191.11	98	ODEP
SPCC61.05	98	ODEP
SPAC29A4.13	98	ODEP
SPAC637.10c	98	ODEP
SPBC530.01	98	ODEP
SPBC557.02c	98	ODEP
YMR189W	98	ODEP
SPBPB2B2.05	98	ODEP
SPMIT.10	98	ODEP
SPAC22A12.04c	98	ODEP
SPBC3E7.05c	98	ODEP
YBL099W	98	ODEP
YDL179W	98	ODEP
YGL215W	98	ODEP
YKL054C	98	ODEP
YKR042W	98	ODEP
YLR154W-E	98	ODEP
YGL047W	98	ODEP
YGL158W	98	ODEP
YGR005C	98	ODEP
YGR195W	98	ODEP
YNL088W	98	ODEP
YOR042W	98	ODEP
SPAC10F6.04	98	ODEP
SPAC11E3.09	98	ODEP
SPAC11H11.02c	98	ODEP
SPAC1952.01	98	ODEP
SPAC22F8.11	98	ODEP
SPAC5H10.06c	98	ODEP
SPBC16A3.06	98	ODEP
SPCC14G10.03c	98	ODEP
SPCC330.06c	98	ODEP
SPCC645.10	98	ODEP
YBR199W	98	ODEP
YBR279W	98	ODEP
YCR004C	98	ODEP
YDR177W	98	ODEP
YDR310C	98	ODEP
YER064C	98	ODEP
YER133W	98	ODEP
YGR167W	98	ODEP
YHL034C	98	ODEP
YIL009W	98	ODEP
YIL022W	98	ODEP
YKR080W	98	ODEP
YML010W	98	ODEP
YOL133W	98	ODEP
SPAC1006.09	98	ODEP
SPAC26H5.06	98	ODEP
SPAP8A3.06	98	ODEP
YDR194C	98	ODEP
SPBC1271.08c	98	ODEP
YCR084C	98	ODEP
YGL062W	98	ODEP
YGL234W	98	ODEP
YHR162W	98	ODEP
YKL117W	98	ODEP
YLR359W	98	ODEP
YMR120C	98	ODEP
YOR232W	98	ODEP
YPL253C	98	ODEP
SPAC12B10.11	100	ODEP
SPAC13G7.05	100	ODEP
SPAC1486.07c	100	ODEP
SPAC17D4.03c	100	ODEP
SPAC17G6.04c	100	ODEP
SPAC186.02c	100	ODEP
SPAC19A8.08	100	ODEP
SPAC19B12.10	100	ODEP
SPAC1B3.08	100	ODEP
SPAC222.11	100	ODEP
SPAC22A12.12c	100	ODEP
SPAC22E12.04	100	ODEP
SPAC23C11.15	100	ODEP
SPAC23H3.04	100	ODEP
SPAC25G10.09c	100	ODEP
SPAC2G11.11c	100	ODEP
SPAC343.19	100	ODEP
SPAC3G6.08	100	ODEP
SPAC3H1.03	100	ODEP
SPAC4F8.07c	100	ODEP
SPAC4F8.12c	100	ODEP
SPAC57A7.11	100	ODEP
SPAC688.04c	100	ODEP
SPAC694.06c	100	ODEP
SPAC6F12.09	100	ODEP
SPAC821.10c	100	ODEP
SPAC821.13c	100	ODEP
SPAC8E11.05c	100	ODEP
SPAC9E9.07c	100	ODEP
SPAPB2B4.07	100	ODEP
SPBC11C11.10	100	ODEP
SPBC1347.02	100	ODEP
SPBC14F5.07	100	ODEP
SPBC1604.03c	100	ODEP
SPBC16A3.18	100	ODEP
SPBC1711.05	100	ODEP
SPBC17D11.08	100	ODEP
SPBC18E5.01	100	ODEP
SPBC18E5.13	100	ODEP
SPBC18H10.10c	100	ODEP
SPBC19C2.05	100	ODEP
SPBC19C7.08c	100	ODEP
SPBC216.07c	100	ODEP
SPBC21C3.08c	100	ODEP
SPBC2A9.12	100	ODEP
SPBC2G2.01c	100	ODEP
SPBC2G2.08	100	ODEP
SPBC317.01	100	ODEP
SPBC31F10.07	100	ODEP
SPBC36.03c	100	ODEP
SPBC3B9.08c	100	ODEP
SPBC3B9.14c	100	ODEP
SPBC3D6.15	100	ODEP
SPBC428.01c	100	ODEP
SPBC4C3.07	100	ODEP
SPBC4C3.08	100	ODEP
SPBC543.05c	100	ODEP
SPBC582.07c	100	ODEP
SPBC83.06c	100	ODEP
SPBP35G2.05c	100	ODEP
SPBP35G2.11c	100	ODEP
SPCC1235.03	100	ODEP
SPCC126.13c	100	ODEP
SPCC1494.04c	100	ODEP
SPCC1620.11	100	ODEP
SPCC330.01c	100	ODEP
SPCC338.02	100	ODEP
SPCC364.05	100	ODEP
SPCC663.04	100	ODEP
SPCC895.04c	100	ODEP
SPCC970.01	100	ODEP
SPCP31B10.03c	100	ODEP
YJL099W	100	ODEP
YDR411C	100	ODEP
SPBC3B9.09	100	ODEP
SPCC965.09	100	ODEP
SPBC336.07	103	ODEP
SPBC887.19	103	ODEP
SPBC8D2.19	103	ODEP
SPCC126.05c	103	ODEP
YAL048C	103	ODEP
YAR019C	103	ODEP
YBL043W	103	ODEP
YBL071C-B	103	ODEP
YBL080C	103	ODEP
YBL103C	103	ODEP
YBR107C	103	ODEP
YBR153W	103	ODEP
YBR170C	103	ODEP
YBR194W	103	ODEP
YBR197C	103	ODEP
YBR207W	103	ODEP
YBR217W	103	ODEP
YBR237W	103	ODEP
YBR280C	103	ODEP
YCR030C	103	ODEP
YCR054C	103	ODEP
YDL030W	103	ODEP
YDL044C	103	ODEP
YDL056W	103	ODEP
YDL110C	103	ODEP
YDL119C	103	ODEP
YDL177C	103	ODEP
YDL194W	103	ODEP
YDR004W	103	ODEP
YDR017C	103	ODEP
YDR081C	103	ODEP
YDR130C	103	ODEP
YDR202C	103	ODEP
YDR204W	103	ODEP
YDR295C	103	ODEP
YDR322W	103	ODEP
YDR334W	103	ODEP
YDR338C	103	ODEP
YDR379W	103	ODEP
YDR386W	103	ODEP
YDR416W	103	ODEP
YDR422C	103	ODEP
YDR425W	103	ODEP
YDR436W	103	ODEP
YDR437W	103	ODEP
YDR439W	103	ODEP
YDR495C	103	ODEP
YDR515W	103	ODEP
YDR520C	103	ODEP
YEL005C	103	ODEP
YER013W	103	ODEP
YER034W	103	ODEP
YER040W	103	ODEP
YER093C	103	ODEP
YER109C	103	ODEP
YER132C	103	ODEP
YER173W	103	ODEP
YFR007W	103	ODEP
YFR008W	103	ODEP
YFR021W	103	ODEP
YGL018C	103	ODEP
YGL057C	103	ODEP
YGL059W	103	ODEP
YGL091C	103	ODEP
YGL107C	103	ODEP
YGL130W	103	ODEP
YGL175C	103	ODEP
YGL176C	103	ODEP
YGL226W	103	ODEP
YGL227W	103	ODEP
YGR013W	103	ODEP
YGR028W	103	ODEP
YGR052W	103	ODEP
YGR058W	103	ODEP
YGR101W	103	ODEP
YGR112W	103	ODEP
YGR274C	103	ODEP
YHR002W	103	ODEP
YHR017W	103	ODEP
YHR155W	103	ODEP
YHR169W	103	ODEP
YHR187W	103	ODEP
YHR209W	103	ODEP
YIL006W	103	ODEP
YIL007C	103	ODEP
YIL038C	103	ODEP
YIL050W	103	ODEP
YIL061C	103	ODEP
YIL087C	103	ODEP
YIL095W	103	ODEP
YIL130W	103	ODEP
YIL150C	103	ODEP
YIR023W	103	ODEP
YJL006C	103	ODEP
YJL013C	103	ODEP
YJL070C	103	ODEP
YJL127C	103	ODEP
YJL147C	103	ODEP
YJL197W	103	ODEP
YJR005W	103	ODEP
YJR019C	103	ODEP
YJR033C	103	ODEP
YJR035W	103	ODEP
YJR089W	103	ODEP
YJR093C	103	ODEP
YJR098C	103	ODEP
YKL020C	103	ODEP
YKL075C	103	ODEP
YKL079W	103	ODEP
YKL112W	103	ODEP
YKL129C	103	ODEP
YKL155C	103	ODEP
YKL167C	103	ODEP
YKL189W	103	ODEP
YKL204W	103	ODEP
YKR010C	103	ODEP
YKR021W	103	ODEP
YKR029C	103	ODEP
YKR036C	103	ODEP
YKR086W	103	ODEP
YLL035W	103	ODEP
YLR085C	103	ODEP
YLR120C	103	ODEP
YLR127C	103	ODEP
YLR191W	103	ODEP
YLR205C	103	ODEP
YLR240W	103	ODEP
YLR288C	103	ODEP
YLR320W	103	ODEP
YLR363C	103	ODEP
YLR369W	103	ODEP
YLR425W	103	ODEP
YLR442C	103	ODEP
YLR446W	103	ODEP
YLR457C	103	ODEP
YML035C	103	ODEP
YML049C	103	ODEP
YML050W	103	ODEP
YML054C	103	ODEP
YML076C	103	ODEP
YMR037C	103	ODEP
YMR066W	103	ODEP
YMR070W	103	ODEP
YMR094W	103	ODEP
YMR126C	103	ODEP
YMR164C	103	ODEP
YMR204C	103	ODEP
YMR213W	103	ODEP
YMR265C	103	ODEP
YMR287C	103	ODEP
YMR310C	103	ODEP
YMR313C	103	ODEP
YNL047C	103	ODEP
YNL100W	103	ODEP
YNL107W	103	ODEP
YNL152W	103	ODEP
YNL177C	103	ODEP
YNL187W	103	ODEP
YNL237W	103	ODEP
YNL288W	103	ODEP
YNL293W	103	ODEP
YNL299W	103	ODEP
YNL317W	103	ODEP
YNL329C	103	ODEP
YNR063W	103	ODEP
YOL070C	103	ODEP
YOL071W	103	ODEP
YOL072W	103	ODEP
YOL089C	103	ODEP
YOL096C	103	ODEP
YOL110W	103	ODEP
YOL148C	103	ODEP
YOR017W	103	ODEP
YOR018W	103	ODEP
YOR047C	103	ODEP
YOR066W	103	ODEP
YOR070C	103	ODEP
YOR110W	103	ODEP
YOR114W	103	ODEP
YOR140W	103	ODEP
YOR156C	103	ODEP
YOR308C	103	ODEP
YOR329C	103	ODEP
YOR352W	103	ODEP
YPL038W	103	ODEP
YPL038W-A	103	ODEP
YPL066W	103	ODEP
YPL068C	103	ODEP
YPL069C	103	ODEP
YPL070W	103	ODEP
YPL074W	103	ODEP
YPL100W	103	ODEP
YPL173W	103	ODEP
YPL177C	103	ODEP
YPL180W	103	ODEP
YPL183W-A	103	ODEP
YPL196W	103	ODEP
YPL213W	103	ODEP
YPL219W	103	ODEP
YPL228W	103	ODEP
YPL236C	103	ODEP
YPR065W	103	ODEP
YPR172W	103	ODEP
YPR179C	103	ODEP
YPR191W	103	ODEP
YPR200C	103	ODEP
YDR208W	103	ODEP
YGL136C	103	ODEP
YER041W	103	ODEP
YGR134W	103	ODEP
YLR071C	103	ODEP
YNL294C	103	ODEP
YBL084C	103	ODEP
YLL036C	103	ODEP
YLR173W	103	ODEP
YLR357W	103	ODEP
YNR033W	103	ODEP
YPR084W	103	ODEP
SPAC1006.05c	104	ODEP
SPAC1006.08	104	ODEP
SPAC10F6.07c	104	ODEP
SPAC10F6.13c	104	ODEP
SPAC1250.05	104	ODEP
SPAC13C5.06c	104	ODEP
SPAC1527.03	104	ODEP
SPAC1687.07	104	ODEP
SPAC16E8.07c	104	ODEP
SPAC1782.11	104	ODEP
SPAC17G6.14c	104	ODEP
SPAC17H9.02	104	ODEP
SPAC22A12.03c	104	ODEP
SPAC22E12.07	104	ODEP
SPAC22E12.16c	104	ODEP
SPAC26H5.04	104	ODEP
SPAC27E2.05	104	ODEP
SPAC2C4.04c	104	ODEP
SPAC2C4.08	104	ODEP
SPAC2F7.05c	104	ODEP
SPAC31A2.06	104	ODEP
SPAC3H5.06c	104	ODEP
SPAC4G8.02c	104	ODEP
SPAC644.07	104	ODEP
SPAC6G9.15c	104	ODEP
SPAC8F11.10c	104	ODEP
SPAC9E9.14	104	ODEP
SPAP8A3.14c	104	ODEP
SPBC106.20	104	ODEP
SPBC1289.12	104	ODEP
SPBC1348.01	104	ODEP
SPBC13E7.08c	104	ODEP
SPBC14C8.04	104	ODEP
SPBC15D4.12c	104	ODEP
SPBC1683.06c	104	ODEP
SPBC16A3.01	104	ODEP
SPBC1711.14	104	ODEP
SPBC1718.06	104	ODEP
SPBC1734.03	104	ODEP
SPBC211.05	104	ODEP
SPBC27B12.11c	104	ODEP
SPBC2D10.18	104	ODEP
SPBC31F10.12	104	ODEP
SPBC336.15	104	ODEP
SPBC337.09	104	ODEP
SPBC354.06	104	ODEP
SPBC36B7.04	104	ODEP
SPBC4B4.08	104	ODEP
SPBC4F6.15c	104	ODEP
SPBC839.17c	104	ODEP
SPBC947.11c	104	ODEP
SPBP19A11.02c	104	ODEP
SPCC1259.06	104	ODEP
SPCC13B11.02c	104	ODEP
SPCC162.01c	104	ODEP
SPCC1672.11c	104	ODEP
SPCC1682.15	104	ODEP
SPCC16A11.09c	104	ODEP
SPCC18.09c	104	ODEP
SPCC18B5.11c	104	ODEP
SPCC306.11	104	ODEP
SPCC4G3.03	104	ODEP
SPCC736.11	104	ODEP
SPCC777.17c	104	ODEP
SPCC830.04c	104	ODEP
YOL162W	104	ODEP
SPAC23H4.13c	104	ODEP
SPAC4F10.06	104	ODEP
SPAC57A7.06	104	ODEP
YDL146W	104	ODEP
YDL180W	104	ODEP
YER069W	104	ODEP
YJR109C	104	ODEP
YJR130C	104	ODEP
YGL117W	104	ODEP
SPAC343.11c	104	ODEP
SPCC1393.10	104	ODEP
SPAC1142.05	104	ODEP
SPAC1002.07c	105	ODEP
SPAC20G8.01	105	ODEP
SPAC20G8.06	105	ODEP
SPAC29A4.08c	105	ODEP
